Time,RPM1,RPM2,RPM3,RPM4,RPM5,RPM6,P,Q,R,Phi,Theta,Psi,Class
18511,6103.35157,6125.216921,6072.950358,6020.683795,5998.818443,6051.085007,26.11829506,-2.496769705,18.05391768,31.30278785,-6.085487298,47.57840876,2
18512,6100.751391,6114.944685,6069.114329,6023.283973,6009.090679,6054.921035,26.15925425,2.022958733,18.05391768,31.6003458,-6.094322683,47.76265476,2
18513,6098.471787,6105.862613,6065.713095,6025.563577,6018.172752,6058.32227,25.42388524,6.482650178,18.05391768,31.89264086,-6.113023107,47.95066472,2
18514,6096.473235,6097.823969,6062.693049,6027.562129,6026.211396,6061.342315,23.93401186,10.74995439,18.05391768,32.17075496,-6.147565905,48.1504348,2
18515,6094.721084,6090.70011,6060.007195,6029.314281,6033.335255,6064.028169,21.73384936,14.69823065,18.05391768,32.42278785,-6.206687694,48.36481695,2
18516,6081.449344,6096.113862,6069.349941,6042.58602,6027.921503,6054.685424,18.88869221,18.21030609,18.05391768,32.63406241,-6.296921496,48.59231842,2
18517,6067.574801,6103.02293,6079.741747,6056.460564,6021.012435,6044.293618,15.48297639,21.18195299,18.05391768,32.78899869,-6.418528158,48.83139764,2
18518,6055.334547,6109.080182,6088.890499,6068.700817,6014.955183,6035.144865,11.61777352,23.524982,18.05391768,32.87254181,-6.563815483,49.08547718,2
18519,6044.527094,6114.390637,6096.949454,6079.508271,6009.644727,6027.085911,7.407791401,25.16985926,18.05391768,32.86955682,-6.717024617,49.3656716,2
18520,6034.97579,6119.046369,6104.052971,6089.059574,6004.988996,6019.982393,2.977969788,26.06777002,18.05391768,32.76498017,-6.854038543,49.68869195,2
18521,6038.261377,6134.863707,6110.318847,6085.773988,5989.171658,6013.716517,-1.54022742,26.19206725,18.05391768,32.55382887,-6.9430982,50.06373789,2
18522,6043.30466,6150.970003,6115.850354,6080.730704,5973.065361,6008.185011,-6.012713653,25.53906245,18.05391768,32.26515333,-6.954225479,50.4662389,2
18523,6047.726159,6165.166857,6120.738031,6076.309206,5958.868507,6003.297333,-10.30675895,24.12813514,18.05391768,31.96137596,-6.87947339,50.83739142,2
18524,6051.602533,6177.689683,6125.061257,6072.432832,5946.345681,5998.974107,-14.29492901,22.00115768,18.05391768,31.68655567,-6.738736027,51.13570813,2
18525,6055.00099,6188.744871,6128.889623,6069.034374,5935.290493,5995.145742,-17.858867,19.22125265,18.05391768,31.44362455,-6.561308418,51.36033854,2
18526,6057.980453,6198.513366,6132.284139,6066.054912,5925.521998,5991.751226,-20.8928061,15.87091951,18.05391768,31.21804781,-6.370914923,51.52859526,2
18527,6060.592579,6207.153803,6135.298295,6063.442786,5916.881561,5988.73707,-23.3067083,12.04958632,18.05391768,30.99693308,-6.182927649,51.65872112,2
18528,6074.618266,6203.069651,6126.243375,6049.417098,5920.965713,5997.79199,-25.02893643,7.870658953,18.05391768,30.77476878,-6.005484344,51.76650272,2
18529,6089.153805,6197.326257,6116.103908,6034.88156,5926.709107,6007.931456,-26.0083802,3.458155564,18.05391768,30.55425265,-5.840479536,51.86654312,2
18530,6101.973559,6192.290964,6107.176385,6022.061806,5931.7444,6016.85898,-26.21597291,-1.0569739,18.05391768,30.34598198,-5.684624034,51.97376804,2
18531,6113.289067,6187.87647,6099.311384,6010.746298,5936.158894,6024.72398,-25.64555413,-5.540733905,18.05391768,30.16838487,-5.531671457,52.10514226,2
18532,6123.285786,6184.006238,6092.377908,6000.749578,5940.029127,6031.657457,-24.31405245,-9.860059916,18.05391768,30.05090551,-5.376464105,52.28488567,2
18533,6132.126311,6180.613165,6086.261109,5991.909053,5943.4222,6037.774256,-22.26098312,-13.88676736,18.05391768,30.04826654,-5.221858097,52.5610702,2
18534,6137.485721,6175.170955,6080.860299,5986.549644,5948.864409,6043.175065,-19.54727535,-17.50135574,18.05391768,30.27222554,-5.094896082,53.03951509,2
18535,6130.804317,6158.943363,6076.087206,5993.231048,5965.092001,6047.948159,-16.25346408,-20.59655507,18.05391768,30.78232686,-5.073289903,53.77586441,2
18536,6124.94666,6144.640168,6071.864436,5999.088704,5979.395196,6052.170928,-12.47729996,-23.08050932,18.05391768,31.20977687,-5.204187955,54.39967265,2
18537,6119.811192,6132.024112,6068.124142,6004.224172,5992.011253,6055.911222,-8.330848386,-24.87950238,18.05391768,31.40744482,-5.42625583,54.76346836,2
18538,6103.573264,6132.622798,6076.542449,6020.462101,5991.412567,6047.492915,-3.937163738,-25.94014581,18.05391768,31.49947977,-5.688316971,54.99274957,2
18539,6087.098232,6135.310447,6086.12379,6036.937133,5988.724917,6037.911574,0.573362516,-26.23096314,18.05391768,31.55705089,-5.968565838,55.16046718,2
18540,6072.578103,6137.666738,6094.562,6051.457261,5986.368627,6029.473365,5.066871448,-25.74332408,18.05391768,31.6091508,-6.255436893,55.29776329,2
18541,6059.771859,6139.732522,6101.998014,6064.263505,5984.302843,6022.037351,9.410009199,-24.49170058,18.05391768,31.66796405,-6.540756601,55.41972248,2
18542,6048.468195,6141.543616,6108.555393,6075.567169,5982.491748,6015.479972,13.47388453,-22.51323733,18.05391768,31.73792234,-6.817710627,55.53589517,2
18543,6038.481859,6143.131422,6114.342463,6085.553505,5980.903943,6009.692901,17.1378939,-19.86664947,18.05391768,31.81704208,-7.080216146,55.65605557,2
18544,6029.650438,6144.523467,6119.454196,6094.384926,5979.511898,6004.581168,20.29330067,-16.63048002,18.05391768,31.89086655,-7.322637588,55.79882875,2
18545,6021.831543,6145.743888,6123.973854,6102.203821,5978.291477,6000.06151,22.84646201,-12.90076899,18.05391768,31.90072187,-7.538293604,56.02420911,2
18546,6021.991645,6153.905148,6127.974434,6102.043719,5970.130216,5996.060931,24.72160797,-8.788203208,18.05391768,31.54113493,-7.703231189,56.63627303,2
18547,6028.913657,6167.918155,6131.519931,6095.121708,5956.11721,5992.515433,25.86309009,-4.414831416,18.05391768,30.42967719,-7.682747274,58.0137104,2
18548,6046.717866,6168.54419,6122.930844,6077.317499,5955.491175,6001.10452,26.23703287,0.089557733,18.05391768,30.26908719,-7.531771215,58.44711396,2
18549,6064.566073,6166.930266,6113.199779,6059.469292,5957.105099,6010.835586,25.8323391,4.591287437,18.05391768,30.38370485,-7.360021111,58.60598494,2
18550,6080.290078,6165.515322,6104.630304,6043.745287,5958.520043,6019.40506,24.66101915,8.956759863,18.05391768,30.5594228,-7.173572554,58.69865827,2
18551,6094.151773,6164.274825,6097.079209,6029.883592,5959.760539,6026.956156,22.75783457,13.05642094,18.05391768,30.74229072,-6.968819507,58.7759333,2
18552,6106.380761,6163.18727,6090.420936,6017.654603,5960.848095,6033.614428,20.17926643,16.76860512,18.05391768,30.91368198,-6.744358645,58.85696483,2
18553,6117.178339,6162.233798,6084.545412,6006.857025,5961.801566,6039.489953,17.00183914,19.98314605,18.05391768,31.06872667,-6.502304025,58.95173441,2
18554,6126.720984,6161.39788,6079.35613,5997.31438,5962.637485,6044.679234,13.31984943,22.60464599,18.05391768,31.21050236,-6.24789926,59.06835505,2
18555,6135.163417,6160.665022,6074.768485,5988.871948,5963.370343,6049.26688,9.242567896,24.55530691,18.05391768,31.34885167,-5.989305279,59.21770307,2
18556,6142.641282,6160.022517,6070.7083,5981.394082,5964.012847,6053.327065,4.890996161,25.77723927,18.05391768,31.50273411,-5.738612681,59.41862635,2
18557,6142.182195,6152.367922,6067.110545,5981.853169,5971.667443,6056.924819,0.39427592,26.23418006,18.05391768,31.70582702,-5.515383275,59.70486377,2
18558,6134.998061,6138.799114,6063.918208,5989.037303,5985.236251,6060.117156,-4.11414361,25.91256893,18.05391768,32.00321348,-5.353532849,60.12221257,2
18559,6128.699656,6126.826902,6061.081305,5995.335708,5997.208462,6062.954059,-8.500466058,24.82195061,18.05391768,32.383196,-5.298437569,60.66027972,2
18560,6123.177779,6116.254443,6058.556014,6000.857585,6007.780921,6065.47935,-12.63451858,22.99469166,18.05391768,32.69714494,-5.360634024,61.17186981,2
18561,6109.955047,6115.290808,6064.685562,6014.080317,6008.744557,6059.349802,-16.39361498,20.48501992,18.05391768,32.84334097,-5.493159357,61.55599821,2
18562,6092.78787,6119.944352,6075.595923,6031.247494,6004.091012,6048.439441,-19.66619671,17.36741517,18.05391768,32.84720257,-5.647202608,61.83721201,2
18563,6077.660931,6124.024163,6085.199298,6046.374433,6000.011201,6038.836066,-22.35514353,13.73439877,18.05391768,32.75365761,-5.797195066,62.05688173,2
18564,6064.32269,6127.600975,6093.656825,6059.712674,5996.434389,6030.37854,-24.38065578,9.693787942,18.05391768,32.59349563,-5.933907184,62.23944832,2
18565,6052.552619,6130.736804,6101.109775,6071.482745,5993.29856,6022.92559,-25.68262258,5.365496047,18.05391768,32.38755376,-6.057640134,62.39810122,2
18566,6042.157379,6133.486017,6107.682001,6081.877985,5990.549347,6016.353363,-26.22240571,0.877973903,18.05391768,32.15147558,-6.173804638,62.54247878,2
18567,6032.967468,6135.896281,6113.482089,6091.067897,5988.139083,6010.553275,-25.98398632,-3.635602237,18.05391768,31.89708761,-6.288724574,62.68326619,2
18568,6027.301747,6140.476852,6118.605234,6096.733617,5983.558513,6005.43013,-24.97444025,-8.041282965,18.05391768,31.63190971,-6.405497089,62.83374688,2
18569,6033.714605,6155.949036,6123.134898,6090.320759,5968.086328,6000.900467,-23.2237281,-12.20832094,18.05391768,31.35858333,-6.52082033,63.00899954,2
18570,6039.336825,6169.589957,6127.144249,6084.69854,5954.445407,5996.891116,-20.78380601,-16.01305105,18.05391768,31.07627072,-6.623546182,63.22318883,2
18571,6044.265883,6181.625391,6130.697437,6079.769482,5942.409973,5993.337928,-17.7270838,-19.34256046,18.05391768,30.7862697,-6.695698495,63.48409544,2
18572,6048.587239,6192.253278,6133.850702,6075.448125,5931.782087,5990.184663,-14.14427604,-22.0980395,18.05391768,30.50141656,-6.717652177,63.7851721,2
18573,6052.375817,6201.647153,6136.65335,6071.659547,5922.388212,5987.382014,-10.14170991,-24.19771402,18.05391768,30.24991199,-6.677860275,64.10365392,2
18574,6058.164769,6207.49169,6136.681143,6065.870595,5916.543674,5987.354222,-5.838169713,-25.57927222,18.05391768,30.06309715,-6.580513741,64.41452412,2
18575,6074.696355,6201.235603,6125.287306,6049.339009,5922.799762,5998.748058,-1.361371724,-26.20171385,18.05391768,29.95981679,-6.443367335,64.70730956,2
18576,6089.266064,6195.750826,6115.260063,6034.7693,5928.284538,6008.775301,3.155826062,-26.04656701,18.05391768,29.94532319,-6.289905675,64.98717037,2
18577,6102.115776,6190.942265,6106.430927,6021.919588,5933.093099,6017.604438,7.579366752,-25.11843625,18.05391768,30.01803362,-6.143974573,65.26561543,2
18578,6113.457549,6186.72655,6098.652183,6010.577816,5937.308814,6025.383182,11.77797297,-23.44486601,18.05391768,30.17202132,-6.027382722,65.55106408,2
18579,6111.741685,6171.294979,6091.794329,6012.293679,5952.740386,6032.241035,15.62704275,-21.07552309,18.05391768,30.39394202,-5.95690429,65.84163559,2
18580,6108.074594,6155.526888,6085.743829,6015.96077,5968.508476,6038.291535,19.01234738,-18.08072274,18.05391768,30.66136486,-5.939426812,66.12347456,2
18581,6104.859617,6141.626543,6080.401145,6019.175747,5982.408822,6043.63422,21.83342135,-14.54934187,18.05391768,30.94955068,-5.969156264,66.37907124,2
18582,6102.041014,6129.363669,6075.67901,6021.99435,5994.671696,6048.356355,24.00654385,-10.58618148,18.05391768,31.24136878,-6.031366478,66.59922675,2
18583,6099.569915,6118.536383,6071.500916,6024.465449,6005.498981,6052.534448,25.46722336,-6.308856423,18.05391768,31.52924219,-6.110271125,66.78696212,2
18584,6097.403477,6108.967693,6067.79979,6026.631887,6015.067671,6056.235574,26.17211156,-1.844304994,18.05391768,31.80985981,-6.195236285,66.95335655,2
18585,6095.504138,6100.502427,6064.516826,6028.531226,6023.532938,6059.518538,26.10028975,2.674978247,18.05391768,32.07890109,-6.283106316,67.11186146,2
18586,6093.838968,6093.004543,6061.60047,6030.196396,6031.030821,6062.434895,25.25388967,7.114874512,18.05391768,32.3287434,-6.377207418,67.27426397,2
18587,6080.643487,6098.090384,6070.741131,6043.391878,6025.944981,6053.294234,23.65803022,11.34362103,18.05391768,32.54834214,-6.484047893,67.44900924,2
18588,6066.835799,6104.711969,6080.955767,6057.199566,6019.323396,6043.079597,21.36007199,15.23572137,18.05391768,32.72378134,-6.609014065,67.64232894,2
18589,6054.654159,6110.517181,6089.949193,6069.381206,6013.518183,6034.086171,18.42821175,18.67566979,18.05391768,32.83813312,-6.752450521,67.86206446,2
18590,6043.898092,6115.606671,6097.871972,6080.137273,6008.428694,6026.163393,14.94945854,21.5613791,18.05391768,32.869385,-6.906512137,68.12320383,2
18591,6034.39184,6120.068679,6104.856102,6089.643525,6003.966685,6019.179262,11.02705151,23.80721032,18.05391768,32.78751698,-7.051466909,68.45234927,2
18592,6028.44878,6126.448036,6111.01731,6095.586585,5997.587329,6013.018054,6.777396114,25.34651415,18.05391768,32.56472205,-7.150969794,68.8770789,2
18593,6034.618492,6143.497234,6116.457053,6089.416872,5980.53813,6007.578311,2.326609481,26.13360892,18.05391768,32.23059206,-7.159044777,69.36940661,2
18594,6040.027543,6158.52074,6121.264281,6084.007822,5965.514624,6002.771084,-2.19322232,26.14513629,18.05391768,31.89902029,-7.058398727,69.81753551,2
18595,6044.769713,6171.7683,6125.516976,6079.265651,5952.267064,5998.518389,-6.647964216,25.38075446,18.05391768,31.64040576,-6.877645768,70.15274502,2
18596,6048.927224,6183.45887,6129.283506,6075.108141,5940.576494,5994.751859,-10.90541286,23.86314826,18.05391768,31.44058742,-6.654827863,70.39021245,2
18597,6052.572156,6193.784411,6132.62381,6071.463208,5930.250953,5991.411555,-14.83922001,21.63735596,18.05391768,31.26761568,-6.416126337,70.56227791,2
18598,6055.767706,6202.913217,6135.590437,6068.267658,5921.122148,5988.444927,-18.3326422,18.76943267,18.05391768,31.09896602,-6.17764751,70.69189296,2
18599,6070.304888,6199.257222,6126.493849,6053.730476,5924.778142,5997.541515,-21.28200529,15.34448997,18.05391768,30.92219421,-5.949509157,70.79351627,2
18600,6085.288859,6193.889198,6116.317852,6038.746506,5930.146166,6007.717513,-23.59978125,11.46417009,18.05391768,30.73297706,-5.737583135,70.87785556,2
18601,6098.501758,6189.182996,6107.358301,6025.533606,5934.852369,6016.677063,-25.21718566,7.243629457,18.05391768,30.53521801,-5.543681525,70.95613199,2
18602,6110.16194,6185.057019,6099.465222,6013.873424,5938.978345,6024.570143,-26.08621906,2.808121168,18.05391768,30.34339986,-5.365479043,71.04452659,2
18603,6120.46084,6181.439733,6092.507129,6003.574525,5942.595632,6031.528236,-26.18109143,-1.710722116,18.05391768,30.18961922,-5.197757547,71.17252723,2
18604,6129.566289,6178.26842,6086.368748,5994.469076,5945.766944,6037.666617,-25.49898751,-6.178794654,18.05391768,30.15362615,-5.03780418,71.41436663,2
18605,6135.15796,6173.02063,6080.949017,5988.877405,5951.014734,6043.086347,-24.0601504,-10.46349748,18.05391768,30.5018263,-4.910444591,72.02979561,2
18606,6128.680182,6156.963488,6076.159335,5995.355182,5967.071876,6047.876029,-21.90728074,-14.43767352,18.05391768,31.3568554,-4.940346184,73.13565925,2
18607,6123.001047,6142.809728,6071.922023,6001.034318,5981.225636,6052.113342,-19.10426949,-17.98338129,18.05391768,31.65598913,-5.123557674,73.66466209,2
18608,6106.28648,6142.060293,6079.904589,6017.748884,5981.975071,6044.130776,-15.73430186,-20.99539496,18.05391768,31.69618286,-5.35991371,73.91217086,2
18609,6089.393574,6143.566031,6089.103911,6034.641791,5980.469333,6034.931453,-11.89738858,-23.3843272,18.05391768,31.67520234,-5.622674002,74.07652387,2
18610,6074.507091,6144.886127,6097.2072,6049.528274,5979.149237,6026.828164,-7.707397904,-25.07928189,18.05391768,31.64443194,-5.90199371,74.21168174,2
18611,6061.37966,6146.04347,6104.349587,6062.655704,5977.991895,6019.685778,-3.288676308,-26.02995812,18.05391768,31.61883915,-6.190794971,74.33737956,2
18612,6049.794409,6147.058123,6110.649539,6074.240956,5976.977241,6013.385825,1.227641724,-26.20814295,18.05391768,31.6015594,-6.482478399,74.46480142,2
18613,6039.561202,6147.947681,6116.210922,6084.474162,5976.087684,6007.824443,5.707525387,-25.60854865,18.05391768,31.58880861,-6.770228693,74.60494832,2
18614,6030.513347,6148.727565,6121.124791,6093.522018,5975.307799,6002.910573,10.01802519,-24.24896968,18.05391768,31.56698664,-7.046214559,74.77577238,2
18615,6022.504701,6149.411298,6125.47098,6101.530663,5974.624067,5998.564384,14.03121849,-22.16975454,18.05391768,31.4974115,-7.299247716,75.01883989,2
18616,6022.498447,6157.102038,6129.319478,6101.536917,5966.933326,5994.715887,17.62800585,-19.43260835,18.05391768,31.26371948,-7.504908364,75.45220843,2
18617,6029.274613,6170.702535,6132.731643,6094.760752,5953.332829,5991.303721,20.70164558,-16.11876164,18.05391768,30.67087967,-7.591678086,76.2712048,2
18618,6035.215347,6182.702529,6135.761273,6088.820017,5941.332836,5988.274091,23.16092146,-12.32655966,18.05391768,30.17247054,-7.512315394,77.02050714,2
18619,6052.159261,6181.563734,6126.719919,6071.876104,5942.47163,5997.315445,24.93284978,-8.168543749,18.05391768,30.07597634,-7.364127186,77.38814215,2
18620,6069.253238,6178.402566,6116.592346,6054.782127,5945.632799,6007.443018,25.96484528,-3.768111481,18.05391768,30.16420914,-7.205363867,77.58559047,2
18621,6084.316001,6175.631136,6107.67525,6039.719363,5948.404228,6016.360115,26.22628169,0.744145427,18.05391768,30.33068593,-7.044435753,77.7127054,2
18622,6097.597979,6173.201396,6099.819391,6026.437385,5950.833969,6024.215974,25.70940064,5.234316687,18.05391768,30.53040312,-6.876941218,77.80909012,2
18623,6109.318724,6171.071217,6092.893929,6014.716641,5952.964148,6031.141436,24.42954191,9.569147496,18.05391768,30.73949849,-6.696935118,77.89646579,2
18624,6119.670719,6169.203667,6086.784156,6004.364646,5954.831698,6037.251208,22.42468814,13.61999314,18.05391768,30.94531526,-6.501356259,77.99034221,2
18625,6128.822717,6167.566366,6081.389507,5995.212648,5956.468998,6042.645857,19.75433762,17.26663677,18.05391768,31.14425828,-6.291781596,78.10381531,2
18626,6136.922665,6166.130928,6076.621814,5987.112699,5957.904436,6047.413551,16.49773861,20.40085709,18.05391768,31.3412529,-6.074910124,78.25041886,2
18627,6144.100271,6164.872464,6072.403779,5979.935094,5959.1629,6051.631585,12.7515374,22.92964004,18.05391768,31.54984181,-5.863224107,78.44742613,2
18628,6143.377943,6156.677851,6068.667636,5980.657421,5967.357513,6055.367728,8.626910176,24.77793915,18.05391768,31.79136603,-5.676964995,78.71769825,2
18629,6135.963023,6142.635604,6065.353972,5988.072341,5981.399761,6058.681392,4.246263647,25.89090269,18.05391768,32.08394691,-5.546171085,79.08045646,2
18630,6129.462286,6130.248323,6062.410701,5994.573078,5993.787041,6061.624664,-0.260397652,26.2355015,18.05391768,32.40603134,-5.503160633,79.51578658,2
18631,6123.763022,6119.311969,6059.792156,6000.272342,6004.723395,6064.243209,-4.759329487,25.80150922,18.05391768,32.67792431,-5.556084267,79.94647999,2
18632,6116.298952,6112.115124,6059.925769,6007.736413,6011.92024,6064.109596,-9.117017063,24.60180571,18.05391768,32.83579732,-5.676965674,80.31176153,2
18633,6098.298773,6117.18563,6071.461111,6025.736592,6006.849735,6052.574254,-13.20413734,22.67199485,18.05391768,32.8760689,-5.827287753,80.61078464,2
18634,6082.441532,6121.630995,6081.612413,6041.593832,6002.40437,6042.422951,-16.89939694,20.06934791,18.05391768,32.81981472,-5.978228887,80.86534909,2
18635,6068.463028,6125.528292,6090.550314,6055.572336,5998.507072,6033.48505,-20.0931318,16.87110389,18.05391768,32.68777295,-6.112621214,81.0928827,2
18636,6056.131632,6128.945093,6098.424413,6067.903732,5995.090271,6025.610952,-22.69056162,13.17217728,18.05391768,32.4971417,-6.222713546,81.30218304,2
18637,6045.244273,6131.940638,6105.365865,6078.791092,5992.094726,6018.669499,-24.61460271,9.082341318,18.05391768,32.26318512,-6.308500283,81.49658815,2
18638,6047.358525,6146.302474,6111.489657,6076.67684,5977.732891,6012.545708,-25.80815553,4.722970203,18.05391768,31.99957528,-6.375483222,81.6786732,2
18639,6051.374887,6161.132716,6116.896597,6072.660477,5962.902648,6007.138768,-26.23579929,0.223437091,18.05391768,31.71760797,-6.430878507,81.85404107,2
18640,6054.896074,6174.21084,6121.675065,6069.139291,5949.824525,6002.360299,-25.88484308,-4.282725324,18.05391768,31.42574834,-6.479078541,82.0323334,2
18641,6057.983134,6185.752864,6125.902547,6066.05223,5938.282501,5998.132818,-24.76570252,-8.661787658,18.05391768,31.13042494,-6.518258131,82.22497837,2
18642,6060.689593,6195.948172,6129.646972,6063.345772,5928.087192,5994.388392,-22.91159062,-12.78379253,18.05391768,30.83849186,-6.539770298,82.44071347,2
18643,6063.062373,6204.962802,6132.967897,6060.972992,5919.072563,5991.067468,-20.37753212,-16.52641128,18.05391768,30.5608456,-6.531090117,82.68102762,2
18644,6065.142613,6212.942318,6135.917534,6058.892751,5911.093047,5988.11783,-17.23873053,-19.77857437,18.05391768,30.31434008,-6.481652257,82.93900237,2
18645,6069.433849,6217.546872,6136.074194,6054.601515,5906.488493,5987.961171,-13.58833628,-22.44376753,18.05391768,30.11879688,-6.38866804,83.20430337,2
18646,6084.652371,6210.203678,6124.793336,6039.382994,5913.831686,5999.242029,-9.534682302,-24.44289603,18.05391768,29.99138169,-6.259294414,83.47127935,2
18647,6098.070903,6203.765824,6114.865143,6025.964461,5920.269541,6009.170222,-5.198069039,-25.71663198,18.05391768,29.94429989,-6.108939716,83.74339648,2
18648,6109.911367,6198.12169,6106.122844,6014.123998,5925.913674,6017.91252,-0.707194263,-26.22717498,18.05391768,29.98631942,-5.958805979,84.03165832,2
18649,6120.36832,6193.17342,6098.420232,6003.667044,5930.861945,6025.615132,3.804666282,-25.95937393,18.05391768,30.12224624,-5.834321017,84.34787179,2
18650,6122.521032,6181.743915,6091.629124,6001.514333,5942.29145,6032.406241,8.203614101,-24.92117664,18.05391768,30.34455133,-5.761855551,84.69194533,2
18651,6117.626688,6164.865604,6085.63714,6006.408676,5959.16976,6038.398224,12.35910166,-23.14339397,18.05391768,30.62306359,-5.759346852,85.03978371,2
18652,6113.335766,6149.991917,6080.345758,6010.699598,5974.043447,6043.689607,16.14780665,-20.67878546,18.05391768,30.91553533,-5.825383051,85.35370706,2
18653,6109.573871,6136.875705,6075.6686,6014.461494,5987.159659,6048.366765,19.45729181,-17.60049353,18.05391768,31.19541076,-5.940969861,85.61103266,2
18654,6106.275777,6125.300289,6071.529938,6017.759587,5998.735075,6052.505426,22.18934171,-13.99987288,18.05391768,31.45900643,-6.082491671,85.8127322,2
18655,6103.384305,6115.075705,6067.863382,6020.651059,6008.959659,6056.171982,24.26287753,-9.98377931,18.05391768,31.71232854,-6.231321116,85.97215848,2
18656,6100.849321,6106.03541,6064.610726,6023.186043,6017.999955,6059.424638,25.61636318,-5.671398592,18.05391768,31.95971846,-6.376655325,86.10553988,2
18657,6098.626874,6098.033392,6061.720941,6025.40849,6026.001972,6062.314423,26.20963153,-1.19070935,18.05391768,32.19953767,-6.515292342,86.22858394,2
18658,6089.587127,6098.032948,6066.240593,6034.448237,6026.002416,6057.794772,26.02507643,3.325314941,18.05391768,32.42379293,-6.650137033,86.35557931,2
18659,6074.803942,6104.814208,6077.022815,6049.231422,6019.221157,6047.012549,25.06817522,7.742652215,18.05391768,32.61904511,-6.787416624,86.49947686,2
18660,6061.767074,6110.759408,6086.513849,6062.26829,6013.275956,6037.521515,23.36732612,11.93020919,18.05391768,32.76642672,-6.932719351,86.67402474,2
18661,6050.26122,6115.971627,6094.872886,6073.774145,6008.063737,6029.162478,20.9730055,15.76371183,18.05391768,32.83810813,-7.086251128,86.90012051,2
18662,6040.097621,6120.541234,6102.239489,6083.937744,6003.494131,6021.795876,17.95626988,19.12939339,18.05391768,32.78741548,-7.23622346,87.21828059,2
18663,6031.110792,6124.547455,6108.736014,6092.924573,5999.487909,6015.29935,14.40664714,21.92737072,18.05391768,32.54612194,-7.346504926,87.69283564,2
18664,6034.891259,6139.795361,6114.469733,6089.144106,5984.240003,6009.565631,10.42947963,24.07460846,18.05391768,32.13037323,-7.352330226,88.3061773,2
18665,6040.368409,6155.402431,6119.534693,6083.666955,5968.632934,6004.500671,6.1427979,25.50738326,18.05391768,31.76147711,-7.226404753,88.83723461,2
18666,6045.170283,6169.161607,6124.013344,6078.865081,5954.873757,6000.02202,1.673817922,26.18317494,18.05391768,31.53607585,-7.014083659,89.19026308,2
18667,6049.380136,6181.300717,6127.977972,6074.655228,5942.734648,5996.057392,-2.844834321,26.08192828,18.05391768,31.39487036,-6.760739992,89.42581525,2
18668,6053.070958,6192.019497,6131.491951,6070.964406,5932.015868,5992.543413,-7.279058771,25.20664829,18.05391768,31.28573306,-6.490676482,89.59689426,2
18669,6068.04235,6189.757449,6122.875231,6055.993014,5934.277916,6001.160133,-11.49726098,23.58331091,18.05391768,31.18152503,-6.217578115,89.73106037,2
18670,6083.406997,6185.611513,6113.11994,6040.628367,5938.423852,6010.915424,-15.37425744,21.26009222,18.05391768,31.06849622,-5.950661555,89.84244691,2
18671,6096.953639,6181.976727,6104.529226,6027.081725,5942.058637,6019.506138,-18.79499065,18.30593861,18.05391768,30.93999771,-5.696836951,89.93937024,2
18672,6108.906417,6178.790073,6096.95951,6015.128947,5945.245291,6027.075854,-21.65794368,14.80852075,18.05391768,30.79523229,-5.461146856,90.0290576,2
18673,6119.461839,6175.996301,6090.284913,6004.573526,5948.039064,6033.750451,-23.87815287,10.87163169,18.05391768,30.64287088,-5.246440973,90.12362297,2
18674,6128.792183,6173.546971,6084.395076,5995.243182,5950.488393,6039.640288,-25.38972932,6.61210666,18.05391768,30.51754399,-5.053248928,90.25744001,2
18675,6137.048489,6171.399619,6079.193247,5986.986876,5952.635746,6044.842117,-26.14781423,2.156355689,18.05391768,30.58041375,-4.884647414,90.58823516,2
18676,6137.27187,6162.425707,6074.594601,5986.763495,5961.609657,6049.440764,-26.12991018,-2.363387825,18.05391768,31.60105832,-4.824296213,91.87990224,2
18677,6130.686062,6147.700241,6070.524772,5993.349302,5976.335123,6053.510593,-25.33654879,-6.812991432,18.05391768,32.13705835,-4.952449759,92.68421358,2
18678,6113.176606,6146.449586,6078.654172,6010.858759,5977.585779,6045.381192,-23.79127495,-11.06040427,18.05391768,32.11885325,-5.139470992,92.92457877,2
18679,6095.586812,6147.515898,6087.982225,6028.448552,5976.519466,6036.053139,-21.539948,-14.97957595,18.05391768,32.00434146,-5.352638221,93.05510235,2
18680,6080.08936,6148.450746,6096.198375,6043.946004,5975.584619,6027.83699,-18.64938084,-18.45419733,18.05391768,31.87981452,-5.588224021,93.16092393,2
18681,6066.426287,6149.270336,6103.439707,6057.609077,5974.765028,6020.595658,-15.20535706,-21.38115222,18.05391768,31.7658511,-5.84291473,93.26476005,2
18682,6054.371432,6149.98888,6109.826406,6069.663932,5974.046485,6014.208958,-11.31008516,-23.67357761,18.05391768,31.66629751,-6.11185482,93.37635512,2
18683,6043.726519,6150.618834,6115.46384,6080.308845,5973.41653,6008.571525,-7.079165278,-25.26344139,18.05391768,31.57787809,-6.388764267,93.50357021,2
18684,6034.317717,6151.171122,6120.444385,6089.717648,5972.864243,6003.59098,-2.638158555,-26.10356146,18.05391768,31.49127022,-6.665786608,93.65749718,2
18685,6025.992625,6151.655318,6124.849029,6098.042739,5972.380046,5999.186336,1.881139182,-26.16900582,18.05391768,31.38712047,-6.93228063,93.85860806,2
18686,6018.617635,6152.079818,6128.748774,6105.41773,5971.955546,5995.286591,6.344608704,-25.45783259,18.05391768,31.224842,-7.170961091,94.14868108,2
